2015112911,2015-11-29,1,9,4,NE,DEN,1,10,49,,0,,0,(9:04) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 88-S.CHANDLER (26-D.STEWART).,0,,,2015,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,49,OWN,0,,0,,0
2015112911,2015-11-29,1,8,59,NE,DEN,2,10,49,,0,,0,(8:59) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 88-S.CHANDLER (54-B.MARSHALL).,0,,,2015,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,49,OWN,0,,0,,0
2015112911,2015-11-29,1,8,55,NE,DEN,3,10,49,,0,,0,(8:55) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 38-B.BOLDEN TO DEN 49 FOR 2 YARDS (29-B.ROBY).,0,,,2015,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,49,OWN,0,,0,,0
2015112911,2015-11-29,2,13,33,NE,DEN,4,1,58,,0,,0,"(13:33) 6-R.ALLEN PUNTS 42 YARDS TO END ZONE, CENTER-49-J.CARDONA, TOUCHBACK. PENALTY ON DEN-21-A.TALIB, UNNECESSARY ROUGHNESS, 10 YARDS, ENFORCED AT DEN 20.",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,42,OPP,1,DEN,0,UNNECESSARY ROUGHNESS,10
2015112911,2015-11-29,2,12,12,NE,DEN,1,10,85,,0,,0,"(12:12) (SHOTGUN) PENALTY ON DEN-58-V.MILLER, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT DEN 15 - NO PLAY.",0,,,2015,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,15,OPP,1,DEN,1,NEUTRAL ZONE INFRACTION,5
2015112911,2015-11-29,2,12,12,NE,DEN,1,5,90,,0,,0,(12:12) 28-J.WHITE RIGHT GUARD TO DEN 9 FOR 1 YARD (95-D.WOLFE).,0,,,2015,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,10,OPP,0,,0,,0
2015112911,2015-11-29,2,9,17,NE,DEN,2,10,24,,0,,0,(9:17) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 28-J.WHITE TO NE 29 FOR 5 YARDS (48-S.BARRETT).,0,,,2015,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,24,OWN,0,,0,,0
2015112911,2015-11-29,2,8,33,NE,DEN,3,5,29,,0,,0,(8:33) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 87-R.GRONKOWSKI TO NE 32 FOR 3 YARDS (26-D.STEWART).,0,,,2015,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,29,OWN,0,,0,,0
2015112911,2015-11-29,2,8,0,NE,DEN,4,2,32,,0,,0,"(8:00) 6-R.ALLEN PUNTS 53 YARDS TO DEN 15, CENTER-49-J.CARDONA. 31-O.BOLDEN TO DEN 23 FOR 8 YARDS (49-J.CARDONA).",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,32,OWN,0,,0,,0
2015112911,2015-11-29,3,2,33,NE,DEN,1,10,46,,0,,0,(2:33) 29-L.BLOUNT UP THE MIDDLE TO NE 48 FOR 2 YARDS (95-D.WOLFE).,0,,,2015,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,46,OWN,0,,0,,0
