GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2015092008,2015-09-20,2,6,54,TB,NO,3,2,54,,1,,0,"(6:54) 3-J.WINSTON SCRAMBLES LEFT END RAN OB AT NO 44 FOR 2 YARDS (39-B.BROWNER).",0,,,2015,2,"UNDER CENTER",SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2015092008,2015-09-20,2,1,1,,TB,0,0,0,,1,,0,"TIMEOUT #2 BY NO AT 01:01.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092008,2015-09-20,3,13,2,TB,NO,0,0,85,,1,,0,"2-K.BRINDZA EXTRA POINT IS GOOD, CENTER-48-A.DEPAOLA, HOLDER-5-J.SCHUM.",0,,,2015,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015092008,2015-09-20,3,13,2,TB,NO,0,0,35,,1,,0,"2-K.BRINDZA KICKS 70 YARDS FROM TB 35 TO NO -5. 23-M.MURPHY TO NO 18 FOR 23 YARDS (23-C.CONTE).",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092008,2015-09-20,3,5,33,NO,TB,1,10,32,,0,,0,"(5:33) 29-K.ROBINSON RIGHT GUARD TO NO 36 FOR 4 YARDS (77-T.MCDANIEL).",0,,,2015,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",32,OWN,0,,0,,0
2015092008,2015-09-20,3,4,57,NO,TB,2,6,36,,0,,0,"(4:57) 9-D.BREES PASS SHORT RIGHT TO 82-B.WATSON TO NO 40 FOR 4 YARDS (58-K.ALEXANDER; 28-T.JENNINGS). PASS 0, YAC 4",0,,,2015,4,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,36,OWN,0,,0,,0
2015092008,2015-09-20,3,4,18,NO,TB,3,2,40,,1,,0,"(4:18) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 83-W.SNEAD TO NO 48 FOR 8 YARDS (26-S.MOORE). FUMBLES (26-S.MOORE), TOUCHED AT NO 48, RECOVERED BY TB-36-D.SWEARINGER AT TB 28. 36-D.SWEARINGER TO TB 40 FOR 12 YARDS (89-J.HILL). PASS 2, YAC 6. SNEED HAD THE BALL KNOCKED OUT OF HIS HANDS BY MOORE FROM BEHIND, WHO BATTED THE BALL INTO TAMPA BAY TERRITORY.",0,,,2015,8,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,1,0,0,0,,40,OWN,0,,0,,0
2015092008,2015-09-20,4,14,21,NO,TB,3,5,68,,0,,0,"(14:21) (SHOTGUN) 9-D.BREES PASS SHORT MIDDLE TO 16-B.COLEMAN TO TB 28 FOR 4 YARDS (54-L.DAVID). PASS 2, YAC 2",0,,,2015,4,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2015092008,2015-09-20,4,2,6,,TB,0,0,0,,1,,0,"TIMEOUT #1 BY TB AT 02:06.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092009,2015-09-20,1,13,46,PIT,SF,3,10,20,,1,,0,"(13:46) (SHOTGUN) 7-B.ROETHLISBERGER PASS DEEP LEFT TO 84-A.BROWN TO PIT 48 FOR 28 YARDS (35-E.REID). SAN FRANCISCO CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD WAS CONFIRMED. (TIMEOUT #1.)",0,,,2015,28,SHOTGUN,PASS,0,1,0,0,"DEEP LEFT",0,1,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092009,2015-09-20,1,6,25,PIT,SF,1,10,63,,0,,0,"(6:25) (NO HUDDLE, SHOTGUN) 34-DE.WILLIAMS LEFT TACKLE TO SF 31 FOR 6 YARDS (20-K.ACKER; 53-N.BOWMAN).",0,,,2015,6,"NO HUDDLE SHOTGUN",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",37,OPP,0,,0,,0
2015092009,2015-09-20,1,5,1,PIT,SF,1,9,91,,0,,0,"(5:01) (SHOTGUN) 34-DE.WILLIAMS UP THE MIDDLE TO SF 2 FOR 7 YARDS (57-M.WILHOITE).",0,,,2015,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,9,OPP,0,,0,,0
2015092009,2015-09-20,2,8,2,SF,PIT,1,10,18,,0,,0,"(8:02) (SHOTGUN) 28-C.HYDE UP THE MIDDLE TO SF 22 FOR 4 YARDS (55-A.MOATS, 95-J.JONES).",0,,,2015,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,18,OWN,0,,0,,0
2015092009,2015-09-20,2,0,0,,SF,0,0,0,,1,,0,"END QUARTER 2",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092009,2015-09-20,3,0,0,,SF,0,0,0,,1,,0,"END QUARTER 3",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092009,2015-09-20,4,3,16,SF,PIT,1,6,94,,0,,0,"(3:16) (NO HUDDLE, SHOTGUN) 22-M.DAVIS RIGHT TACKLE TO PIT 3 FOR 3 YARDS (94-L.TIMMONS, 31-R.COCKRELL).",0,,,2015,3,"NO HUDDLE SHOTGUN",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",6,OPP,0,,0,,0
2015092009,2015-09-20,4,2,48,SF,PIT,2,3,97,,0,,0,"(2:48) (NO HUDDLE, SHOTGUN) 7-C.KAEPERNICK PASS INCOMPLETE SHORT LEFT TO 81-A.BOLDIN. COVERAGE BY #41 BLAKE, PRESSURE BY #97 HEYWARD.",0,,,2015,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,3,OPP,0,,0,,0
2015092009,2015-09-20,4,2,40,,SF,0,0,0,,1,,0,"TIMEOUT #3 BY SF AT 02:40.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092010,2015-09-20,1,12,36,OAK,BAL,1,7,93,,0,,0,"(12:36) (SHOTGUN) 28-L.MURRAY UP THE MIDDLE TO BAL 5 FOR 2 YARDS (98-B.WILLIAMS).",0,,,2015,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,7,OPP,0,,0,,0
2015092010,2015-09-20,2,12,57,OAK,BAL,1,1,99,,1,,0,"(12:57) 69-K.BARNES REPORTED IN AS ELIGIBLE.  28-L.MURRAY RIGHT TACKLE FOR 1 YARD, TOUCHDOWN.",0,,,2015,1,"UNDER CENTER",RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",1,OPP,0,,0,,0
2015092010,2015-09-20,2,4,43,OAK,BAL,2,3,64,,1,,0,"(4:43) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 15-M.CRABTREE TO BAL 32 FOR 4 YARDS (57-C.MOSLEY).",0,,,2015,4,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,36,OPP,0,,0,,0
2015092010,2015-09-20,2,4,2,OAK,BAL,1,10,68,,0,,0,"(4:02) (SHOTGUN) PENALTY ON OAK-72-D.PENN, FALSE START, 5 YARDS, ENFORCED AT BAL 32 - NO PLAY.",0,,,2015,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,32,OPP,1,OAK,1,"FALSE START",5
2015092010,2015-09-20,2,0,30,BAL,OAK,2,20,68,,0,,0,"(:30) (SHOTGUN) 29-J.FORSETT UP THE MIDDLE TO OAK 21 FOR 11 YARDS (50-C.LOFTON; 42-L.ASANTE).",0,,,2015,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,32,OPP,0,,0,,0
2015092010,2015-09-20,3,10,53,OAK,BAL,2,1,61,,1,,0,"(10:53) 28-L.MURRAY UP THE MIDDLE TO BAL 32 FOR 7 YARDS (93-L.GUY).",0,,,2015,7,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,39,OPP,0,,0,,0
2015092010,2015-09-20,4,3,52,BAL,OAK,2,6,78,,0,,0,"(3:52) (SHOTGUN) 34-L.TALIAFERRO UP THE MIDDLE TO OAK 17 FOR 5 YARDS (91-J.TUCK).",0,,,2015,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,22,OPP,0,,0,,0
2015092010,2015-09-20,4,3,19,BAL,OAK,3,1,83,,1,,0,"(3:19) 29-J.FORSETT LEFT END TO OAK 15 FOR 2 YARDS (50-C.LOFTON).",0,,,2015,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",17,OPP,0,,0,,0
2015092010,2015-09-20,4,2,32,BAL,OAK,1,10,85,,0,,0,"(2:32) 29-J.FORSETT UP THE MIDDLE TO OAK 13 FOR 2 YARDS (51-B.HEENEY).",0,,,2015,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,15,OPP,0,,0,,0
2015092010,2015-09-20,4,2,25,,BAL,0,0,0,,1,,0,"TIMEOUT #2 BY OAK AT 02:25.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092010,2015-09-20,4,0,46,,BAL,0,0,0,,1,,0,"TIMEOUT #2 BY BAL AT 00:46.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092011,2015-09-20,1,9,21,JAC,MIA,0,0,85,,1,,0,"(KICK FORMATION) 2-J.MYERS EXTRA POINT IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",0,,,2015,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015092011,2015-09-20,1,1,42,JAC,MIA,1,10,28,,1,,0,"(1:42) 11-M.LEE RIGHT END TO JAC 40 FOR 12 YARDS (53-J.JENKINS).",0,,,2015,12,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",28,OWN,0,,0,,0
2015092011,2015-09-20,2,7,26,JAC,MIA,2,9,43,,0,,0,"(7:26) (SHOTGUN) 24-T.YELDON UP THE MIDDLE TO JAC 44 FOR 1 YARD (20-R.JONES).",0,,,2015,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,43,OWN,0,,0,,0
2015092011,2015-09-20,2,6,45,JAC,MIA,3,8,44,,0,,0,"(6:45) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT LEFT TO 86-C.HARBOR. PENALTY ON MIA-22-J.TAYLOR, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT JAC 44 - NO PLAY.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,44,OWN,1,MIA,1,"ILLEGAL CONTACT",5
2015092011,2015-09-20,2,1,44,JAC,MIA,2,10,20,,0,,0,"(1:44) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT LEFT TO 24-T.YELDON.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092011,2015-09-20,3,4,57,MIA,JAC,3,15,34,,0,,0,"(4:57) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 26-L.MILLER TO MIA 42 FOR 8 YARDS (35-D.MCCRAY; 50-T.SMITH).",0,,,2015,8,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,34,OWN,0,,0,,0
2015092011,2015-09-20,4,12,20,JAC,MIA,3,10,20,,0,,0,"(12:20) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT LEFT TO 13-R.GREENE.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092011,2015-09-20,4,0,43,JAC,MIA,4,1,90,,0,,0,"(:43) (FIELD GOAL FORMATION) 2-J.MYERS 28 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",0,,,2015,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,10,OPP,0,,0,,0
2015092012,2015-09-20,1,9,38,DAL,PHI,4,1,22,,0,,0,"(9:38) 6-C.JONES PUNTS 60 YARDS TO PHI 18, CENTER-91-L.LADOUCEUR, OUT OF BOUNDS.",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,22,OWN,0,,0,,0
2015092012,2015-09-20,1,9,28,PHI,DAL,1,10,18,,0,,0,"(9:28) 29-D.MURRAY UP THE MIDDLE TO PHI 21 FOR 3 YARDS (59-A.HITCHENS; 92-J.MINCEY).",0,,,2015,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,18,OWN,0,,0,,0
2015092012,2015-09-20,1,1,50,DAL,PHI,2,1,99,,0,,0,"(1:50) 9-T.ROMO PASS INCOMPLETE SHORT LEFT TO 89-G.ESCOBAR.",0,,,2015,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,1,OPP,0,,0,,0
2015092012,2015-09-20,1,1,39,DAL,PHI,0,0,35,,1,,0,"5-D.BAILEY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092012,2015-09-20,1,1,39,PHI,DAL,1,10,20,,0,,0,"(1:39) (SHOTGUN) 29-D.MURRAY RIGHT GUARD TO PHI 22 FOR 2 YARDS (50-S.LEE; 59-A.HITCHENS).",0,,,2015,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",20,OWN,0,,0,,0
2015092012,2015-09-20,2,9,10,DAL,PHI,1,15,23,,0,,0,"(9:10) 21-J.RANDLE LEFT END TO DAL 26 FOR 3 YARDS (26-W.THURMOND).",0,,,2015,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",23,OWN,0,,0,,0
2015092012,2015-09-20,2,8,24,DAL,PHI,2,12,26,,0,,0,"(8:24) (SHOTGUN) 9-T.ROMO PASS INCOMPLETE DEEP RIGHT TO 83-T.WILLIAMS.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,26,OWN,0,,0,,0
2015092012,2015-09-20,2,8,16,DAL,PHI,3,12,26,,0,,0,"(8:16) (SHOTGUN) 9-T.ROMO PASS SHORT LEFT TO 83-T.WILLIAMS TO DAL 40 FOR 14 YARDS (23-N.CARROLL). PENALTY ON DAL-77-T.SMITH, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT DAL 26 - NO PLAY.",0,,,2015,14,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,26,OWN,1,DAL,1,"ILLEGAL FORMATION",5
2015092012,2015-09-20,2,2,0,DAL,PHI,3,4,29,,0,,0,"(2:00) (SHOTGUN) PENALTY ON PHI-75-V.CURRY, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT DAL 29 - NO PLAY.",0,,,2015,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,29,OWN,1,PHI,1,"NEUTRAL ZONE INFRACTION",5
2015092012,2015-09-20,4,4,47,PHI,DAL,1,10,34,,1,,0,"(4:47) (NO HUDDLE, SHOTGUN) 7-S.BRADFORD PASS SHORT LEFT TO 81-J.MATTHEWS RAN OB AT PHI 47 FOR 13 YARDS.",0,,,2015,13,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,34,OWN,0,,0,,0
2015092012,2015-09-20,4,1,58,PHI,DAL,3,1,99,,0,,0,"(1:58) (NO HUDDLE, SHOTGUN) 29-D.MURRAY LEFT GUARD FOR 1 YARD, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON PHI-76-A.BARBRE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DAL 1 - NO PLAY.",0,,,2015,1,"NO HUDDLE SHOTGUN",RUSH,1,0,0,1,,0,0,0,,0,0,0,1,0,0,"LEFT GUARD",1,OPP,1,PHI,1,"OFFENSIVE HOLDING",10
2015092012,2015-09-20,4,1,54,PHI,DAL,3,11,89,,0,,0,"(1:54) (SHOTGUN) PENALTY ON PHI-7-S.BRADFORD, DELAY OF GAME, 5 YARDS, ENFORCED AT DAL 11 - NO PLAY.",0,,,2015,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,11,OPP,1,PHI,1,"DELAY OF GAME",5
2015092013,2015-09-20,1,4,55,SEA,GB,2,10,47,,1,,0,"(4:55) (SHOTGUN) 3-R.WILSON LEFT END TO GB 43 FOR 10 YARDS (52-C.MATTHEWS).",0,,,2015,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",47,OWN,0,,0,,0
2015092013,2015-09-20,2,12,27,GB,SEA,1,10,11,,1,,0,"(12:27) (SHOTGUN) 12-A.RODGERS PASS SHORT RIGHT TO 18-R.COBB TO GB 25 FOR 14 YARDS (29-E.THOMAS).",0,,,2015,14,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,11,OWN,0,,0,,0
2015092013,2015-09-20,2,11,51,GB,SEA,1,10,25,,0,,0,"(11:51) (NO HUDDLE, SHOTGUN) 12-A.RODGERS PASS SHORT RIGHT TO 17-D.ADAMS TO GB 26 FOR 1 YARD (35-D.SHEAD).",0,,,2015,1,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
2015092013,2015-09-20,2,2,48,SEA,GB,1,10,24,,1,,0,"(2:48) (SHOTGUN) 24-M.LYNCH RIGHT TACKLE TO SEA 35 FOR 11 YARDS (33-M.HYDE).",0,,,2015,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",24,OWN,0,,0,,0
2015092013,2015-09-20,3,13,45,SEA,GB,3,11,43,,1,,0,"(13:45) (SHOTGUN) 3-R.WILSON PASS DEEP MIDDLE TO 16-T.LOCKETT TO GB 40 FOR 17 YARDS (21-H.CLINTON-DIX).",0,,,2015,17,SHOTGUN,PASS,0,1,0,0,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,43,OWN,0,,0,,0
2015092013,2015-09-20,3,13,4,SEA,GB,1,10,60,,1,,0,"(13:04) 3-R.WILSON PASS SHORT LEFT TO 89-D.BALDWIN PUSHED OB AT GB 27 FOR 13 YARDS (33-M.HYDE).",0,,,2015,13,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2015092013,2015-09-20,3,6,48,SEA,GB,0,0,85,,1,,0,"4-S.HAUSCHKA EXTRA POINT IS GOOD, CENTER-49-C.GRESHAM, HOLDER-9-J.RYAN.",0,,,2015,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015092013,2015-09-20,3,0,0,,SEA,0,0,0,,1,,0,"END QUARTER 3",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092013,2015-09-20,4,4,16,,SEA,0,0,0,,1,,0,"TIMEOUT #1 BY GB AT 04:16.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092100,2015-09-21,1,0,0,,NYJ,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092100,2015-09-21,2,15,0,NYJ,IND,1,10,58,,0,,0,"(15:00) (RUN FORMATION) 14-R.FITZPATRICK SCRAMBLES RIGHT END TO IND 36 FOR 6 YARDS (50-J.FREEMAN).",0,,,2015,6,"UNDER CENTER",SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2015092100,2015-09-21,2,14,20,NYJ,IND,2,4,64,,0,,0,"(14:20) (SHOTGUN) PENALTY ON NYJ-47-K.DAVIS, FALSE START, 5 YARDS, ENFORCED AT IND 36 - NO PLAY.",0,,,2015,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,36,OPP,1,NYJ,1,"FALSE START",5
2015092100,2015-09-21,2,7,11,IND,NYJ,4,1,29,,0,,0,"(7:11) 1-P.MCAFEE PUNTS 42 YARDS TO NYJ 29, CENTER-45-M.OVERTON, FAIR CATCH BY 11-J.KERLEY.",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,29,OWN,0,,0,,0
2015092100,2015-09-21,2,7,3,NYJ,IND,1,10,29,,1,,0,"(7:03) (SHOTGUN) 14-R.FITZPATRICK PASS DEEP RIGHT TO 87-E.DECKER TO NYJ 49 FOR 20 YARDS (52-D.JACKSON).",0,,,2015,20,SHOTGUN,PASS,0,1,0,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,29,OWN,0,,0,,0
2015092100,2015-09-21,3,7,17,IND,NYJ,3,6,90,,1,,0,"(7:17) (SHOTGUN) 12-A.LUCK PASS SHORT MIDDLE TO 13-T.HILTON TO NYJ 3 FOR 7 YARDS (25-C.PRYOR).",0,,,2015,7,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,10,OPP,0,,0,,0
2015092100,2015-09-21,3,6,2,IND,NYJ,2,1,99,,0,,0,"(6:02) (RUN FORMATION) 76-J.REITZ AND 54-D.PARRY REPORTED IN AS ELIGIBLE.  23-F.GORE UP THE MIDDLE TO NYJ 1 FOR NO GAIN (56-D.DAVIS).",0,,,2015,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,1,OPP,0,,0,,0
2015092100,2015-09-21,4,14,20,NYJ,IND,3,7,62,,0,,0,"(14:20) (SHOTGUN) 14-R.FITZPATRICK PASS INCOMPLETE DEEP LEFT TO 87-E.DECKER (25-J.BROWN).",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2015092100,2015-09-21,4,12,55,,NYJ,0,0,0,,1,,0,"TIMEOUT #1 BY IND AT 12:55.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092100,2015-09-21,4,6,27,NYJ,IND,2,7,85,,0,,0,"(6:27) 14-R.FITZPATRICK PASS SHORT RIGHT TO 15-B.MARSHALL FOR 15 YARDS, TOUCHDOWN. PENALTY ON IND-25-J.BROWN, DEFENSIVE HOLDING, DECLINED.",0,,,2015,15,"UNDER CENTER",PASS,0,1,0,1,"SHORT RIGHT",0,0,0,,0,0,0,1,0,0,,15,OPP,0,IND,0,"DEFENSIVE HOLDING",0
